time,PriceUSD
2017-05-06,1573.28550961426
2017-05-07,1526.26777171245
2017-05-08,1685.08649631794
2017-05-09,1719.22801355932
2017-05-10,1782.499
2017-05-11,1835.48754821742
2017-05-12,1704.66164108708
2017-05-13,1779.84025669199
2017-05-14,1794.59355055523
2017-05-15,1736.88284611338
2017-05-16,1757.02694856809
2017-05-17,1808.74606469901
2017-05-18,1894.24726455289
2017-05-19,1967.54554769141
2017-05-20,2048.11767799532
2017-05-21,2045.22249316189
2017-05-22,2078.94350002922
2017-05-23,2257.28836382233
2017-05-24,2415.00722665108
2017-05-25,2319.60137866745
2017-05-26,2279.4185836353
2017-05-27,2044.30049982466
2017-05-28,2225.7008666277
2017-05-29,2284.71579748685
2017-05-30,2167.26447790766
2017-05-31,2299.43261025716
2017-06-01,2399.88763194039
2017-06-02,2479.4238943308
2017-06-03,2549.55195151958
2017-06-04,2524.99383354763
2017-06-05,2685.31891671537
2017-06-06,2871.34167735243
2017-06-07,2706.76000885447
2017-06-08,2802.56354681473
2017-06-09,2804.87226691993
2017-06-10,2916.3278597896
2017-06-11,2974.21455920514
2017-06-12,2665.43326995909
2017-06-13,2707.13782402104
2017-06-14,2443.82445137347
2017-06-15,2409.886764173
2017-06-16,2476.35909538282
2017-06-17,2652.75536335476
2017-06-18,2508.21420742256
2017-06-19,2589.64221338399
2017-06-20,2733.22655628288
2017-06-21,2639.26131420222
2017-06-22,2686.64751431911
2017-06-23,2685.87047101111
2017-06-24,2562.18914874342
2017-06-25,2497.72894137931
2017-06-26,2426.36505119813
2017-06-27,2530.34553600234
2017-06-28,2562.79226420222
2017-06-29,2540.44303161894
2017-06-30,2452.71206428989
2017-07-01,2412.3662131502
2017-07-02,2518.8721873758
2017-07-03,2551.92743173583
2017-07-04,2599.74474991233
2017-07-05,2608.10489117475
2017-07-06,2603.19547369959
2017-07-07,2495.78092220923
2017-07-08,2553.4941581239
2017-07-09,2506.17321355932
2017-07-10,2319.36689736996
2017-07-11,2319.16744061952
2017-07-12,2374.88626645237
2017-07-13,2343.73834824664
2017-07-14,2214.82523728814
2017-07-15,1989.63319023963
2017-07-16,1910.74954161309
2017-07-17,2215.74629614261
2017-07-18,2303.7611458796
2017-07-19,2257.06523588545
2017-07-20,2823.89792635885
2017-07-21,2666.1397182934
2017-07-22,2829.75405496786
2017-07-23,2753.24386493279
2017-07-24,2755.1595242256
2017-07-25,2558.69299894798
2017-07-26,2522.32464628872
2017-07-27,2665.14754649328
2017-07-28,2793.83348486265
2017-07-29,2706.4507654588
2017-07-30,2749.3845277031
2017-07-31,2862.61129088252
2017-08-01,2727.38918199883
2017-08-02,2690.14567197545
2017-08-03,2789.74631244886
2017-08-04,2860.27284324956
2017-08-05,3237.42336329632
2017-08-06,3230.11670894214
2017-08-07,3392.56241864407
2017-08-08,3425.67661659848
2017-08-09,3347.21543161894
2017-08-10,3437.03215546464
2017-08-11,3660.52053728813
2017-08-12,3871.08240619521
2017-08-13,4063.80105271771
2017-08-14,4304.60393120982
2017-08-15,4160.0305458796
2017-08-16,4364.67857463472
2017-08-17,4308.51686142607
2017-08-18,4108.50716218586
2017-08-19,4160.33245686733
2017-08-20,4085.8103943308
2017-08-21,3992.62603524255
2017-08-22,4074.33046125073
2017-08-23,4146.9153452367
2017-08-24,4325.81642799532
2017-08-25,4353.13177255991
2017-08-26,4341.97871677382
2017-08-27,4344.90344476914
2017-08-28,4379.76392068966
2017-08-29,4600.45683097604
2017-08-30,4586.63273670368
2017-08-31,4740.35621770894
2017-09-01,4918.16624488603
2017-09-02,4595.02001782583
2017-09-03,4625.296314436
2017-09-04,4374.75349649328
2017-09-05,4454.05253769725
2017-09-06,4607.51652980713
2017-09-07,4635.11187580362
2017-09-08,4345.45765634132
2017-09-09,4335.593449737
2017-09-10,4261.84352104033
2017-09-11,4212.54757334892
2017-09-12,4164.31943424898
2017-09-13,3887.11858679135
2017-09-14,3247.4687390415
2017-09-15,3699.22294389246
2017-09-16,3711.23435067212
2017-09-17,3711.85620397428
2017-09-18,4080.42844301578
2017-09-19,3925.73619023963
2017-09-20,3895.777078609
2017-09-21,3617.24346580947
2017-09-22,3619.2137182934
2017-09-23,3775.60059409702
2017-09-24,3676.89694418469
2017-09-25,3918.73807130333
2017-09-26,3890.09093687902
2017-09-27,4207.78748538866
2017-09-28,4187.76979631794
2017-09-29,4155.01011981298
2017-09-30,4334.54461250731
2017-10-01,4382.08689801286
2017-10-02,4386.8757150789
2017-10-03,4306.56464202221
2017-10-04,4216.68482144944
2017-10-05,4319.42091583869
2017-10-06,4365.91571040327
2017-10-07,4438.85593308007
2017-10-08,4600.73979661017
2017-10-09,4777.53465692577
2017-10-10,4741.07791496201
2017-10-11,4814.96711805962
2017-10-12,5393.66898275862
2017-10-13,5614.07751461134
2017-10-14,5785.73831502046
2017-10-15,5689.86505961426
2017-10-16,5756.14881180596
2017-10-17,5590.41632437171
2017-10-18,5583.8704257744
2017-10-19,5708.31299094097
2017-10-20,6000.88313033314
2017-10-21,6030.20789275278
2017-10-22,5996.59813880772
2017-10-23,5888.25001665693
2017-10-24,5517.77535330216
2017-10-25,5736.01780157802
2017-10-26,5900.31772910579
2017-10-27,5771.94504617183
2017-10-28,5762.38857685564
2017-10-29,6174.72884482758
2017-10-30,6119.25638398597
2017-10-31,6428.51463705435
2017-11-01,6726.41183459965
2017-11-02,7043.77793892461
2017-11-03,7198.63211075394
2017-11-04,7420.498078609
2017-11-05,7371.13902980713
2017-11-06,6985.26384395091
2017-11-07,7118.20254383402
2017-11-08,7451.21278667446
2017-11-09,7117.73804967855
2017-11-10,6620.56733635301
2017-11-11,6346.72144915254
2017-11-12,5829.09782758621
2017-11-13,6519.44517212157
2017-11-14,6592.37439713618
2017-11-15,7257.37321215664
2017-11-16,7833.7044333723
2017-11-17,7729.03327001753
2017-11-18,7796.15424108708
2017-11-19,8018.32068848626
2017-11-20,8269.87425745178
2017-11-21,8091.99808357686
2017-11-22,8249.59733021625
2017-11-23,8071.66982144945
2017-11-24,8232.42233313851
2017-11-25,8760.1654421391
2017-11-26,9319.90331472823
2017-11-27,9730.72857948568
2017-11-28,9932.19418001169
2017-11-29,9800.02755172414
2017-11-30,9996.71497194623
2017-12-01,10808.9583325541
2017-12-02,10934.8599856809
2017-12-03,11213.9426554646
2017-12-04,11562.1285669199
2017-12-05,11736.7540672122
2017-12-06,13992.1323372297
2017-12-07,17032.2933763881
2017-12-08,16298.4873386908
2017-12-09,15050.0219541204
2017-12-10,15474.9995432496
2017-12-11,16873.4977849211
2017-12-12,17433.9307381648
2017-12-13,16515.15257218
2017-12-14,16602.8928033314
2017-12-15,17702.0021721216
2017-12-16,19640.5138834015
2017-12-17,19250.467650789
2017-12-18,18982.0250242548
2017-12-19,17653.3260894214
2017-12-20,16453.6272603741
2017-12-21,15633.8336504968
2017-12-22,14305.7183436587
2017-12-23,14910.8581049094
2017-12-24,14026.3468661601
2017-12-25,14080.9422600818
2017-12-26,15727.1454792519
2017-12-27,15389.0005739334
2017-12-28,14289.4522095266
2017-12-29,14571.7460821157
2017-12-30,12948.7158828171
2017-12-31,13921.4806414378
2018-01-01,13464.6536116306
2018-01-02,14754.322204851
2018-01-03,15010.2861595558
2018-01-04,15070.3007986558
2018-01-05,16997.2274079486
2018-01-06,17103.589279661
2018-01-07,16231.6949994155
2018-01-08,14937.4150894214
2018-01-09,14378.5862174167
2018-01-10,14669.0882656341
2018-01-11,13186.7549427236
2018-01-12,13789.4436639392
2018-01-13,14231.2250645821
2018-01-14,13681.0654611338
2018-01-15,13591.6961966686
2018-01-16,11431.0401052016
2018-01-17,11159.6085905903
2018-01-18,11246.0397302747
2018-01-19,11440.2555616598
2018-01-20,12768.4045856224
2018-01-21,11422.3942589129
2018-01-22,10737.3505774401
2018-01-23,10849.3918793103
2018-01-24,11225.8961747516
2018-01-25,11130.4649473992
2018-01-26,11035.5546098773
2018-01-27,11320.9701852718
2018-01-28,11615.95871128
2018-01-29,11132.5543138515
2018-01-30,9959.54671537113
2018-01-31,10050.0957971946
2018-02-01,9039.86507510228
2018-02-02,8786.0773798948
2018-02-03,9132.10032232613
2018-02-04,8250.52689596727
2018-02-05,6849.54255932203
2018-02-06,7738.64395967271
2018-02-07,7624.59538953828
2018-02-08,8218.58085184103
2018-02-09,8660.45346785505
2018-02-10,8530.29280479252
2018-02-11,8096.72848129749
2018-02-12,8907.67017913501
2018-02-13,8523.96693191116
2018-02-14,9467.3010327294
2018-02-15,10106.7330835769
2018-02-16,10189.3164833431
2018-02-17,11085.5984143776
2018-02-18,10452.0919772063
2018-02-19,11139.3557305669
2018-02-20,11245.9323179427
2018-02-21,10458.8650888369
2018-02-22,9878.15894272355
2018-02-23,10159.0656125073
2018-02-24,9686.60177995325
2018-02-25,9603.22747749854
2018-02-26,10312.3657130333
2018-02-27,10654.1072948568
2018-02-28,10307.0249663939
2018-03-01,10923.6308617767
2018-03-02,11014.0584672706
2018-03-03,11425.6805654588
2018-03-04,11462.5831975453
2018-03-05,11540.6623205728
2018-03-06,10677.0352308591
2018-03-07,9903.0850490941
2018-03-08,9330.47545295149
2018-03-09,9278.13918439509
2018-03-10,8786.56042314436
2018-03-11,9513.53539976622
2018-03-12,9147.89018059615
2018-03-13,9160.54293278784
2018-03-14,8222.12723904149
2018-03-15,8268.58912244302
2018-03-16,8376.90449824664
2018-03-17,7881.66192051432
2018-03-18,8189.01671917008
2018-03-19,8537.0156233197
2018-03-20,8895.54717913501
2018-03-21,8879.5942565751
2018-03-22,8710.66493512566
2018-03-23,8771.74632349503
2018-03-24,8610.9885163647
2018-03-25,8440.61092255991
2018-03-26,8171.18435447107
2018-03-27,7837.26531940386
2018-03-28,7933.64272969024
2018-03-29,7108.5708132671
2018-03-30,6832.14906633548
2018-03-31,6922.2812969024
2018-04-01,6804.52487931035
2018-04-02,7033.25960958504
2018-04-03,7420.80051548802
2018-04-04,6780.54360140269
2018-04-05,6798.42261659848
2018-04-06,6610.49234979544
2018-04-07,6886.46947194623
2018-04-08,7009.99610432496
2018-04-09,6736.89282378726
2018-04-10,6816.71861542957
2018-04-11,6944.78585710111
2018-04-12,7904.33027527762
2018-04-13,7919.06469462303
2018-04-14,8006.41794330801
2018-04-15,8342.27110140269
2018-04-16,8046.98213354763
2018-04-17,7887.73795791935
2018-04-18,8162.83486177674
2018-04-19,8272.96731589714
2018-04-20,8839.5011320865
2018-04-21,8863.54082904734
2018-04-22,8800.95908708358
2018-04-23,8930.78463354763
2018-04-24,9652.21378872005
2018-04-25,8855.50893658679
2018-04-26,9264.72742694331
2018-04-27,8981.33079018118
2018-04-28,9341.82468468732
2018-04-29,9396.99762974869
2018-04-30,9228.7264836353
2018-05-01,9072.16875745178
2018-05-02,9204.12764056108
2018-05-03,9750.70014640561
2018-05-04,9696.64290999416
2018-05-05,9795.92577206312
2018-05-06,9595.08681940386
2018-05-07,9339.5108471654
2018-05-08,9212.36963471654
2018-05-09,9293.04227352425
2018-05-10,9037.53050905903
2018-05-11,8419.75858737581
2018-05-12,8485.77526680304
2018-05-13,8695.83309380479
2018-05-14,8671.07417475161
2018-05-15,8488.463421391
2018-05-16,8327.75620134424
2018-05-17,8050.51623933372
2018-05-18,8233.08645528931
2018-05-19,8229.48293571011
2018-05-20,8511.44883021625
2018-05-21,8398.62312653419
2018-05-22,8007.52653214495
2018-05-23,7520.86767913501
2018-05-24,7575.62448597312
2018-05-25,7425.37567445938
2018-05-26,7326.30318644068
2018-05-27,7338.19304441847
2018-05-28,7110.82388164816
2018-05-29,7453.63372501461
2018-05-30,7374.6690490941
2018-05-31,7478.74186703682
2018-06-01,7519.83573728814
2018-06-02,7637.44825306838
2018-06-03,7702.15793308007
2018-06-04,7486.65319959088
2018-06-05,7611.14985271771
2018-06-06,7650.77580713033
2018-06-07,7665.9478962595
2018-06-08,7622.60233021625
2018-06-09,7556.17169783752
2018-06-10,6744.73580099357
2018-06-11,6849.45268731736
2018-06-12,6526.69968001169
2018-06-13,6306.51316803039
2018-06-14,6629.77012419638
2018-06-15,6399.67404646406
2018-06-16,6495.31530917592
2018-06-17,6450.69397282291
2018-06-18,6703.81258971362
2018-06-19,6732.50880917592
2018-06-20,6753.20682583285
2018-06-21,6720.37323436587
2018-06-22,6059.5758591467
2018-06-23,6174.22577936879
2018-06-24,6146.48719491526
2018-06-25,6243.53544097019
2018-06-26,6096.12876621859
2018-06-27,6139.18968322618
2018-06-28,5858.63577819988
2018-06-29,6220.9137150789
2018-06-30,6375.5412314436
2018-07-01,6361.40253886616
2018-07-02,6608.367157218
2018-07-03,6498.3078591467
2018-07-04,6579.33337638808
2018-07-05,6535.29840268849
2018-07-06,6598.45909585038
2018-07-07,6737.85608036236
2018-07-08,6704.91998012858
2018-07-09,6664.02409351257
2018-07-10,6309.08400409118
2018-07-11,6377.97651139684
2018-07-12,6159.46667621274
2018-07-13,6208.98557188779
2018-07-14,6255.11247866744
2018-07-15,6347.60427381648
2018-07-16,6710.80743746347
2018-07-17,7320.59482787843
2018-07-18,7376.03833927528
2018-07-19,7467.0342980713
2018-07-20,7327.25668293396
2018-07-21,7410.56562039743
2018-07-22,7399.48374693162
2018-07-23,7716.15862741087
2018-07-24,8397.61652162478
2018-07-25,8202.72039538282
2018-07-26,7913.93077819989
2018-07-27,8173.7746113384
2018-07-28,8190.36005669199
2018-07-29,8229.60583869083
2018-07-30,8171.83951928697
2018-07-31,7725.13303594389
2018-08-01,7596.6980119813
2018-08-02,7542.69466189363
2018-08-03,7411.34425014611
2018-08-04,7002.2086528346
2018-08-05,7031.58775102279
2018-08-06,6929.99089421391
2018-08-07,6722.57843278784
2018-08-08,6267.3886735827
2018-08-09,6558.09690794857
2018-08-10,6135.75185856224
2018-08-11,6313.74931180596
2018-08-12,6314.69165575687
2018-08-13,6265.84804383402
2018-08-14,6184.82908562244
2018-08-15,6270.21479865576
2018-08-16,6290.7504552893
2018-08-17,6563.07828872005
2018-08-18,6399.28744681473
2018-08-19,6490.71612711865
2018-08-20,6272.95272881356
2018-08-21,6473.07603945061
2018-08-22,6365.00983167738
2018-08-23,6516.40902542373
2018-08-24,6697.73187872589
2018-08-25,6745.43893921683
2018-08-26,6689.86933313852
2018-08-27,6839.15895236704
2018-08-28,7092.97380829924
2018-08-29,7033.42806808884
2018-08-30,6966.96374371713
2018-08-31,7025.14078024547
2018-09-01,7192.35254734074
2018-09-02,7286.66779105786
2018-09-03,7257.47021391
2018-09-04,7358.81147895967
2018-09-05,6790.89732846289
2018-09-06,6488.07593687902
2018-09-07,6408.65362244301
2018-09-08,6187.79050233781
2018-09-09,6249.24631034483
2018-09-10,6295.3886025716
2018-09-11,6278.42463968439
2018-09-12,6327.53636323787
2018-09-13,6490.91231648159
2018-09-14,6494.69547895967
2018-09-15,6524.16566744594
2018-09-16,6497.40470134424
2018-09-17,6258.59487492694
2018-09-18,6340.34779018118
2018-09-19,6383.95187580362
2018-09-20,6498.60711104617
2018-09-21,6741.14289888954
2018-09-22,6705.47605113969
2018-09-23,6703.13684950321
2018-09-24,6576.5450032145
2018-09-25,6416.44402162478
2018-09-26,6463.25040356517
2018-09-27,6677.90048860316
2018-09-28,6623.12615984804
2018-09-29,6584.49914757452
2018-09-30,6604.485028346
2018-10-01,6561.81383226184
2018-10-02,6508.72093863238
2018-10-03,6464.45684365868
2018-10-04,6545.28566773816
2018-10-05,6585.14957977791
2018-10-06,6550.47831589714
2018-10-07,6564.56826008182
2018-10-08,6604.68527410871
2018-10-09,6590.42862215079
2018-10-10,6529.10243600234
2018-10-11,6159.25164260666
2018-10-12,6191.67722326125
2018-10-13,6197.68569637639
2018-10-14,6182.87934424313
2018-10-15,6442.71541408533
2018-10-16,6461.93715926359
2018-10-17,6442.73070017534
2018-10-18,6396.47981209819
2018-10-19,6383.07784015196
2018-10-20,6408.25274634717
2018-10-21,6415.34050292227
2018-10-22,6408.03363559322
2018-10-23,6395.98766686149
2018-10-24,6413.80364114553
2018-10-25,6402.3248591467
2018-10-26,6404.10855230859
2018-10-27,6409.40532758621
2018-10-28,6406.63325306838
2018-10-29,6263.0417346581
2018-10-30,6272.16772822911
2018-10-31,6306.31693132671
2018-11-01,6342.97750058445
2018-11-02,6348.16858270018
2018-11-03,6332.43413296318
2018-11-04,6420.42200029223
2018-11-05,6402.94683898305
2018-11-06,6441.14521887785
2018-11-07,6500.86980508475
2018-11-08,6406.75293746347
2018-11-09,6331.37876709527
2018-11-10,6353.11273407364
2018-11-11,6335.41420397428
2018-11-12,6320.65605376972
2018-11-13,6267.9379912332
2018-11-14,5574.25834891876
2018-11-15,5538.56060783168
2018-11-16,5496.01623115137
2018-11-17,5501.09234044418
2018-11-18,5555.3763383986
2018-11-19,4792.20002367037
2018-11-20,4317.53067007598
2018-11-21,4549.32200993571
2018-11-22,4303.61554850964
2018-11-23,4289.89285330216
2018-11-24,3806.31692489772
2018-11-25,3946.85087434249
2018-11-26,3700.28599269433
2018-11-27,3776.55590531853
2018-11-28,4208.47526914085
2018-11-29,4239.03948831093
2018-11-30,3973.33405230859
2018-12-01,4148.07372559906
2018-12-02,4098.74676388077
2018-12-03,3843.9766659848
2018-12-04,3892.95164699006
2018-12-05,3709.52085827002
2018-12-06,3511.96898158971
2018-12-07,3372.99569257744
2018-12-08,3407.95119462303
2018-12-09,3540.43957597896
2018-12-10,3413.59258416131
2018-12-11,3352.56420017534
2018-12-12,3423.01291788428
2018-12-13,3260.34158240795
2018-12-14,3198.94747369959
2018-12-15,3185.07404383402
2018-12-16,3195.41455523086
2018-12-17,3499.15648188194
2018-12-18,3659.52737931035
2018-12-19,3697.72530333139
2018-12-20,4067.73770777323
2018-12-21,3839.08510841613
2018-12-22,3964.94611630625
2018-12-23,3942.66699590883
2018-12-24,4040.04578959673
2018-12-25,3761.58401081239
2018-12-26,3807.65745353594
2018-12-27,3585.46053594389
2018-12-28,3881.05488486265
2018-12-29,3823.13832612507
2018-12-30,3825.4074628872
2018-12-31,3687.19994009351
2019-01-01,3808.11783167738
2019-01-02,3898.1974880187
2019-01-03,3784.38863471654
2019-01-04,3827.52459438925
2019-01-05,3798.61395499708
2019-01-06,4045.99377498539
2019-01-07,4001.01827819988
2019-01-08,3992.6227893045
2019-01-09,4004.25903565167
2019-01-10,3627.90345002922
2019-01-11,3624.16142109877
2019-01-12,3617.02207831677
2019-01-13,3508.6701081239
2019-01-14,3666.94519374635
2019-01-15,3581.29301548802
2019-01-16,3606.98657568673
2019-01-17,3640.12913062536
2019-01-18,3609.42673611923
2019-01-19,3687.30196113384
2019-01-20,3538.31372296903
2019-01-21,3535.623393045
2019-01-22,3577.30834979544
2019-01-23,3551.89382115722
2019-01-24,3567.58893366452
2019-01-25,3561.35049795441
2019-01-26,3557.03991525424
2019-01-27,3537.61413062536
2019-01-28,3435.05251402689
2019-01-29,3395.82376329632
2019-01-30,3437.89586616014
2019-01-31,3410.13161601403
2019-02-01,3445.04989129164
2019-02-02,3461.93511747516
2019-02-03,3413.02161630625
2019-02-04,3411.38796171829
2019-02-05,3426.46501139684
2019-02-06,3367.50636499123
2019-02-07,3358.87359906487
2019-02-08,3612.47961922852
2019-02-09,3621.26812098188
2019-02-10,3642.0223591467
2019-02-11,3590.6184836353
2019-02-12,3587.90246580947
2019-02-13,3576.08537258913
2019-02-14,3561.91638340152
2019-02-15,3565.00692372881
2019-02-16,3584.73600263004
2019-02-17,3622.7574289889
2019-02-18,3866.12921712449
2019-02-19,3895.43521098773
2019-02-20,3931.61382904734
2019-02-21,3892.26179427236
2019-02-22,3948.30051052016
2019-02-23,4110.15112127411
2019-02-24,3754.18378988895
2019-02-25,3822.01869666861
2019-02-26,3796.17506838106
2019-02-27,3799.3819924021
2019-02-28,3792.94772296902
2019-03-01,3810.63269257744
2019-03-02,3809.64339099942
2019-03-03,3782.38187025132
2019-03-04,3698.16185505552
2019-03-05,3840.1280490941
2019-03-06,3851.99842548218
2019-03-07,3855.92316832262
2019-03-08,3839.23355289304
2019-03-09,3910.36116656926
2019-03-10,3903.9119509059
2019-03-11,3851.56892168323
2019-03-12,3858.91482378726
2019-03-13,3851.95746639392
2019-03-14,3853.78326504968
2019-03-15,3901.91420689655
2019-03-16,3989.79607685564
2019-03-17,3967.14349444769
2019-03-18,3969.44014582116
2019-03-19,3996.16790356517
2019-03-20,4030.65527586207
2019-03-21,3976.27385008767
2019-03-22,3983.88764582116
2019-03-23,3981.77603302163
2019-03-24,3970.6669880187
2019-03-25,3908.23883869082
2019-03-26,3917.76340210403
2019-03-27,4027.00791788428
2019-03-28,4010.93746201052
2019-03-29,4089.46104003507
2019-03-30,4091.89103834015
2019-03-31,4094.31781472823
2019-04-01,4138.41780771479
2019-04-02,4903.71946206897
2019-04-03,4960.22760274693
2019-04-04,4911.26970245471
2019-04-05,5033.22548369375
2019-04-06,5044.35684593805
2019-04-07,5189.11195558153
2019-04-08,5283.42302483928
2019-04-09,5195.57790882525
2019-04-10,5311.74160327294
2019-04-11,5050.66600859147
2019-04-12,5082.86143202805
2019-04-13,5074.79069257744
2019-04-14,5156.80404061952
2019-04-15,5042.89773845704
2019-04-16,5205.96295745178
2019-04-17,5226.35221519579
2019-04-18,5278.5023395675
2019-04-19,5289.95121911163
2019-04-20,5313.97326212741
2019-04-21,5295.73382817066
2019-04-22,5383.79997533606
2019-04-23,5544.86271186441
2019-04-24,5431.94791963764
2019-04-25,5127.67316738749
2019-04-26,5150.16466066628
2019-04-27,5181.80776364699
2019-04-28,5148.66961542957
2019-04-29,5148.80049327878
2019-04-30,5266.61820251315
2019-05-01,5315.17532904734
2019-05-02,5393.12937638808
2019-05-03,5658.43038836938
2019-05-04,5774.71242869667
2019-05-05,5728.35170222092
2019-05-06,5691.68837405026
2019-05-07,5825.744893045
2019-05-08,5931.8005949737
2019-05-09,6150.14044476914
2019-05-10,6357.46349357101
2019-05-11,7325.08286031561
2019-05-12,6942.62317451783
2019-05-13,7798.90573600234
2019-05-14,7955.5576823495
2019-05-15,8215.2068383986
2019-05-16,7862.07160233782
2019-05-17,7326.92068188194
2019-05-18,7277.98756341321
2019-05-19,8219.74278696669
2019-05-20,7981.13937895967
2019-05-21,7983.80847738165
2019-05-22,7667.90211484512
2019-05-23,7897.4712936879
2019-05-24,7987.10036762127
2019-05-25,8061.59176072472
2019-05-26,8731.52495587376
2019-05-27,8816.78670835769
2019-05-28,8719.12584833431
2019-05-29,8655.48850613676
2019-05-30,8271.62196317942
2019-05-31,8556.222185564
2019-06-01,8554.80732963179
2019-06-02,8744.35374547049
2019-06-03,8173.40127054354
2019-06-04,7649.93933196961
2019-06-05,7798.54446639392
2019-06-06,7776.71332612507
2019-06-07,8023.950093045
2019-06-08,7939.80515488019
2019-06-09,7634.06575073057
2019-06-10,7993.30253857393
2019-06-11,7922.48362711864
2019-06-12,8146.75612507306
2019-06-13,8232.77734137931
2019-06-14,8698.00481502046
2019-06-15,8850.58481601403
2019-06-16,9019.51700672121
2019-06-17,9340.57218877849
2019-06-18,9047.13274447691
2019-06-19,9285.05567656341
2019-06-20,9546.71977819988
2019-06-21,10083.4863136762
2019-06-22,10685.2952327878
2019-06-23,10794.4276963764
2019-06-24,11004.2069094681
2019-06-25,11726.2638308007
2019-06-26,12863.4606849795
2019-06-27,11109.7978418469
2019-06-28,12358.2079582116
2019-06-29,11944.3515473407
2019-06-30,10842.6167109877
2019-07-01,10569.5517282291
2019-07-02,10766.0833162186
2019-07-03,11952.0248935126
2019-07-04,11177.0103787551
2019-07-05,10998.3991004676
2019-07-06,11208.225600526
2019-07-07,11456.1836039158
2019-07-08,12319.6228758036
2019-07-09,12579.107616014
2019-07-10,12106.7829313267
2019-07-11,11294.678028346
2019-07-12,11813.3237158971
2019-07-13,11346.837148159
2019-07-14,10283.0757891292
2019-07-15,10926.3802741087
2019-07-16,9471.14086475745
2019-07-17,9674.88246113384
2019-07-18,10679.8906896552
2019-07-19,10532.2027291058
2019-07-20,10862.6485479252
2019-07-21,10589.7064907656
2019-07-22,10318.5609251899
2019-07-23,9866.64894038574
2019-07-24,9792.78753652835
2019-07-25,9897.18678603156
